##scaffold3.14
14917	14920
14921	14923
14924	14941
14942	14944
14945	14950
14951	14967
14968	14980
14981	14991
14992	14995
14997	15015
15016	15037
15038	15045
15046	15076
15077	15079
15080	15081
15082	15087
15088	15093
15094	15141
15142	15167
15168	15191
15192	15239
15240	15268
15270	15276
15277	15279
15280	15282
15283	15309
15310	15336
15337	15351
15352	15355
15356	15367
15368	15369
15370	15386
15387	15393
15394	15401
15402	15414
15415	15418
15419	15439
15440	15442
15443	15444
15445	15451
15452	15461
15462	15482
15483	15488
15489	15504
15505	15518
15519	15536
15537	15569
15570	15578
15579	15641
15642	15658
15659	15662
15663	15710
15711	15718
15719	15725
15726	15728
15729	15731
15733	15743
15744	15765
15766	15771
15772	15775
15776	15781
15782	15803
15804	15813
15814	15817
15818	15837
15838	15852
15853	15866
15867	15890
15891	15909
15910	15914
15915	15916
15917	15922
15924	15943
15944	16016
16017	16021
16022	16032
16033	16063
16064	16109
16111	16112
16113	16114
16115	16179
16180	16182
16183	16191
16192	16200
16201	16224
16225	16267
16268	16271
16273	16280
16281	16315
16316	16359
16360	16364
16365	16371
16372	16390
16391	16429
16430	16445
16446	16478
16479	16504
16506	16507
16508	16568
16569	16578
16579	16584
16585	16653
16654	16661
16662	16669
16670	16705
16706	16707
16708	16752
16753	16799
16800	16805
16806	16815
16816	16818
16819	16837
16838	16859
16860	16866
16867	16890
16891	16932
16933	16950
16951	16956
16957	16969
16970	16995
16996	16998
17000	17004
17005	17015
17016	17030
17031	17039
17040	17053
17055	17059
17060	17063
17064	17075
17076	17102
17103	17114
17115	17143
17144	17155
17156	17176
17177	17178
17179	17215
17216	17238
17239	17240
17241	17252
17253	17256
17257	17270
17271	17277
17279	17280
17281	17285
17286	17300
17301	17306
17308	17331
17332	17339
17340	17350
17351	17364
17365	17377
17378	17393
17394	17408
17409	17412
17413	17422
17423	17429
17430	17438
17439	17451
17452	17455
17456	17465
17466	17471
17472	17479
17480	17485
17486	17489
17490	17496
17498	17508
17509	17522
17524	17530
17531	17532
17533	17542
17543	17550
17551	17603
17604	17605
17606	17623
17624	17629
17630	17632
17633	17634
17635	17641
17642	17644
17645	17651
17652	17653
17655	17657
17658	17667
17668	17671
17672	17716
17717	17722
17723	17744
17745	17746
17748	17758
17759	17761
17762	17775
17776	17787
17788	17793
17794	17824
17825	17827
17828	17829
17830	17870
17871	17881
17882	17916
17917	17931
17932	17936
17938	17953
17954	17955
17956	17964
17965	17967
17969	17981
17982	18024
18025	18031
18032	18035
18036	18042
18043	18046
18047	18048
18049	18142
18145	18150
18151	18160
18161	18164
18165	18194
18197	18209
18210	18215
18216	18226
18227	18239
18240	18243
18244	18271
18272	18278
18279	18280
18281	18295
18296	18378
18379	18391
18392	18395
18396	18403
18404	19034
19035	19040
19041	19056
19057	19058
19059	19080
19081	19084
19085	19163
19164	19230
19231	19243
19244	19252
19254	19259
19260	19273
19274	19280
19281	19282
19283	19294
19295	19296
19297	19311
19313	19371
19372	19373
19374	19380
19381	19400
19401	19414
19415	19416
19417	19428
19430	19459
19460	19465
19466	19493
19494	19496
19497	19504
19505	19515
19516	19527
19528	19542
19543	19650
19651	19660
19661	19698
19699	19700
19701	19705
19706	19741
19743	19749
19750	19768
19769	19784
19785	19816
19817	19855
19856	19873
19874	19892
19893	19898
19899	19915
19916	19948
19949	19951
19952	19963
19964	19973
19974	20020
20021	20065
20066	20219
20220	20229
20230	20239
20240	20245
20246	20254
20255	20333
20334	20359
20360	20364
20365	20373
20374	20376
20377	20379
20380	20386
20387	20390
20391	20405
20406	20435
20437	20443
20444	20454
20455	20471
20472	20506
20507	20515
20516	20522
20523	20551
20552	20562
20563	20564
20565	20574
20576	20633
20635	20638
20639	20686
20687	20715
20716	20720
20721	20784
20785	20802
20803	20811
20812	20826
20827	20854
20855	20860
20861	20863
20864	20932
20933	20975
20976	20983
20984	20985
20987	20997
20998	21000
21001	21008
21009	21012
21013	21056
21057	21071
21072	21158
21159	21161
21162	21175
21176	21182
21183	21193
21194	21208
21209	21211
21212	21217
21218	21225
21226	21228
21229	21288
21289	21292
21294	21297
21298	21304
21305	21330
21331	21335
21336	21352
21354	21369
21370	21384
21385	21405
21406	21414
21415	21424
21425	21429
21430	21433
21434	21441
21442	21448
21449	21539
21541	21573
21574	21577
21578	21598
21599	21612
21613	21638
21639	21686
21687	21712
21713	21722
21723	21749
21750	21793
21794	21813
21814	21819
21820	21826
21827	21881
21882	21902
21903	21941
21942	21951
21952	21968
21969	21980
21981	21987
21988	22017
22018	22031
22032	22058
22059	22094
22095	22119
22120	22121
22122	22132
22133	22157
22159	22239
22240	22383
22384	22441
22442	22457
22458	22475
22476	22481
22482	22517
22518	22548
22549	22576
22577	22590
22591	22593
22594	22615
22616	22659
22660	22689
22690	22725
22726	22733
22734	22794
22795	22865
22866	22872
22874	22907
22908	22913
22914	22934
22935	22938
22939	23008
23009	23015
23016	23017
23018	23061
23062	23067
23068	23079
23080	23083
23084	23147
23148	23168
23169	23233
23234	23236
23237	23248
23250	23276
23277	23283
23284	23335
23336	23353
23354	23355
23356	23375
23376	23394
23395	23406
23407	23422
23423	23434
23436	23444
23445	23468
23469	23481
23483	23508
23509	23573
23574	23578
23579	23596
23597	23643
23644	23649
23650	23682
23683	23730
23731	23742
23743	23763
23764	23783
23784	23814
23815	23850
23851	23866
23867	23874
23875	24041
24042	24080
24081	24113
24114	24122
24123	24125
24126	24143
24144	24149
24150	24184
24185	24195
24196	24198
24199	24221
24222	24244
24245	24251
24252	24304
24306	24308
24309	24311
24312	24314
24315	24317
24318	24323
24324	24329
24330	24332
24333	24334
24336	24374
24375	24377
24378	24379
24380	24383
24384	24407
24408	24416
24417	24431
24432	24476
24477	24497
24498	24515
24516	24533
24534	24558
24559	24568
24569	24573
24574	24585
24586	24633
24634	24648
24649	24657
24658	24666
24667	24669
24670	24672
24673	24699
24700	24711
24712	24723
24724	24753
24754	24756
24757	24768
24769	24774
24775	24776
24777	24780
24781	24783
24784	24786
24787	24804
24805	24806
24807	24839
24840	24843
24844	24852
24853	24912
24913	24915
24916	24936
24937	24953
24955	24990
24991	25008
25009	25018
25019	25036
25037	25045
25046	25052
25053	25164
25165	25170
25171	25173
25174	25176
25177	25194
25195	25208
25209	25233
25234	25239
25240	25241
25242	25271
25272	25278
25279	25296
25297	25326
25327	25338
25339	25347
25348	25359
25360	25380
25381	25431
25432	25455
25456	25457
25458	25491
25492	25493
25494	25495
25497	25504
25505	25506
25507	25508
25509	25512
25513	25515
25516	25518
25519	25543
25544	25549
25550	25563
25564	25567
25568	25648
25649	25663
25664	25668
25669	25670
25671	25672
25673	25682
25683	25686
25687	25690
25691	25700
25701	25704
25705	25749
25750	25755
25756	25798
25799	25813
25814	25828
25829	25831
25832	25837
25838	25859
25860	25861
25862	25864
25865	25873
25874	25875
25876	25900
25901	25947
25949	25984
25985	25990
25991	26018
26019	26031
26032	26040
26041	26047
26049	26086
26087	26107
26108	26111
26112	26142
26144	26153
26154	26157
26158	26253
26255	26477
26478	26529
26530	26538
26539	26551
26552	26561
26562	26563
26564	26575
26576	26586
26587	26593
26594	26604
26605	26606
26607	26612
26613	26614
26615	26617
26618	26651
26652	26659
26660	26661
26662	26752
26755	26764
26765	26791
26792	26794
26795	26837
26838	26844
26845	26852
26853	26855
26856	26864
26865	26886
26887	27150
27151	27156
27158	27398
27399	27504
27505	27506
27507	27520
27521	27533
27534	27541
27542	27550
27551	27571
27572	27632
27633	27645
27646	27653
27654	27662
27663	27721
27722	27730
27731	27733
27734	27740
27741	27746
27747	27748
27749	27763
27764	27829
27830	27836
27837	27861
27862	27863
27864	27941
27942	27948
27949	27953
27954	28061
28062	28070
28071	28082
28083	28088
28089	28112
28113	28115
28116	28136
28137	28139
28140	28142
28143	28148
28149	28193
28194	28208
28210	28214
28215	28223
28224	28235
28236	28248
28249	28253
28254	28322
28323	28331
28332	28340
28341	28364
28365	28382
28383	28385
28386	28397
28398	28400
28401	28412
28413	28424
28425	28466
28467	28469
28470	28478
28479	28486
28487	28519
28520	28523
28524	28526
28527	28538
28539	28541
28542	28559
28560	28586
28587	28598
28599	28619
28620	28622
28623	28637
28638	28643
28644	28646
28647	28652
28653	28673
28674	28691
28692	28703
28704	28705
28706	28712
28713	28733
28734	28737
28738	28739
28740	28748
28749	28751
28752	28763
28764	28772
28773	28802
28803	28832
28833	28865
28866	28868
28869	28910
28911	28937
28938	28991
28992	29003
29004	29020
29021	29037
29038	29042
29043	29048
29049	29062
29063	29095
29096	29101
29102	29139
29140	29143
29144	29180
29182	29219
29220	29224
29225	29236
29237	29257
29258	29259
29260	29274
29276	29281
29282	29344
29345	29401
29402	29405
29406	29410
29411	29421
29424	29443
29444	29553
29554	29576
29578	29634
29635	29643
29644	29649
29650	29667
29668	29676
29677	29721
29722	29733
29734	29761
29762	29768
29769	29775
29776	29900
29901	29919
29920	29925
29926	29993
29994	30001
30002	30007
30008	30011
30012	30013
30014	30018
30019	30022
30023	30031
30032	30039
30040	30113
30114	30129
30131	30139
30140	30165
30167	30196
30197	30239
30240	30258
30259	30280
30281	30317
30318	30321
30322	30330
30331	30339
30340	30346
30347	30353
30354	30356
30357	30368
30370	30372
30373	30386
30387	30398
30399	30400
30401	30418
30419	30438
30439	30442
30443	30444
30445	30469
30470	30505
30506	30519
30520	30523
30524	30525
30526	30547
30548	30555
30556	30574
30575	30629
30630	30634
30635	30660
30661	30695
30696	30713
30714	30723
30724	30726
30727	30728
30729	30735
30736	30740
30741	30766
30767	30787
30789	30804
30805	30809
30810	30837
30838	30839
30840	30845
30846	30849
30850	30866
30867	30871
30872	30888
30889	30910
30911	30915
30916	30921
30922	30933
30934	30990
30991	31002
31003	31071
31072	31102
31103	31113
31114	31186
31187	31223
31224	31236
31237	31245
31246	31354
31355	31378
31379	31447
31448	31512
31513	31559
31560	31573
31574	31582
31583	31621
31622	31624
31625	31683
31684	31720
31721	31784
31785	31789
31790	31793
31794	31799
31800	31803
31804	31819
31820	31852
31853	31872
31873	31876
31877	31895
31896	31902
31903	31930
31931	31966
31967	31970
31971	31984
31986	31988
31989	32002
32003	32077
32078	32079
32080	32103
32104	32128
32129	32132
32133	32207
32208	32223
32224	32225
32226	32258
32259	32261
32262	32272
32273	32299
32300	32331
32333	32341
32342	32349
32350	32390
32391	32432
32433	32466
32467	32484
32485	32538
32539	32547
32548	32586
32587	32622
32623	32633
32634	32635
32636	32649
32651	32670
32671	32688
32689	32772
32773	32775
32777	32790
32791	32830
32831	32837
32838	32844
32845	32846
32847	32867
32869	32883
32884	32886
32887	32914
32915	32941
32942	32977
32978	33022
33023	33046
33047	33117
33118	33142
33143	33151
33152	33158
33159	33167
33168	33187
33188	33203
33204	33206
33207	33241
33242	33265
33266	33276
33277	33343
33344	33345
33347	33349
33350	33355
33356	33361
33362	33401
33403	33440
33441	33452
33454	33481
33482	33498
33499	33519
33520	33528
33529	33552
33553	33570
33571	33573
33574	33585
33586	33600
33602	33606
33607	33663
33664	33678
33679	33684
33685	33695
33696	33702
33703	33730
33731	33735
33736	33789
33790	33813
33814	33825
33827	33894
33895	33920
33921	33923
33924	33965
33966	33977
33978	33992
33993	34004
34005	34079
34080	34103
34104	34125
34126	34133
34134	34140
34141	34173
34174	34180
34181	34186
34187	34198
34199	34207
34209	34211
34212	34268
34269	34286
34287	34297
34298	34307
34308	34318
34319	34321
34322	34339
34340	34343
34344	34357
34358	34366
34367	34375
34376	34384
34385	34411
34412	34428
34429	34442
34443	34465
34466	34513
34514	34520
34521	34567
34568	34569
34570	34575
34576	34616
34617	34634
34635	34648
34649	34737
34738	34775
34776	34788
34789	34807
34808	34814
34815	34818
34819	34821
34822	34826
34827	34854
34855	34885
34886	34887
34888	34891
34892	34893
34895	34897
34898	34909
34910	34915
34916	34920
34921	34925
34926	34935
34936	34959
34960	34999
35000	35005
35006	35055
35058	35069
35070	35074
35075	35087
35088	35095
35097	35108
35109	35111
35112	35114
35115	35141
35142	35231
35232	35246
35247	35261
35262	35286
35287	35294
35295	35370
35372	35380
35381	35474
35475	35600
35601	35624
35625	35662
35663	35732
35733	35788
35789	35794
35795	35845
35846	35854
35855	35869
35870	35881
35882	35923
35924	35976
35977	35998
35999	36010
36011	36016
36017	36019
36020	36028
36029	36072
36073	36110
36111	36129
36130	36139
36140	36141
36142	36146
36147	36154
36155	36194
36195	36206
36207	36230
36231	36264
36265	36294
36295	36303
36304	36369
36370	36403
36404	36411
36412	36417
36418	36444
36445	36468
36469	36507
36508	36549
36550	36562
36563	36580
36581	36625
36626	36634
36635	36649
36650	36659
36660	36665
36666	36692
36693	36722
36723	36743
36744	36824
36825	36829
36830	36884
36885	36898
36899	36907
36908	36912
36913	36919
36920	36922
36923	36929
36930	36987
36988	37021
37022	37043
37044	37047
37048	37113
37114	37120
37121	37123
37124	37136
37137	37144
37145	37156
37157	37168
37169	37176
37177	37182
37183	37196
37197	37211
37212	37216
37217	37231
37232	37248
37251	37259
37260	37275
37276	37294
37295	37330
37331	37344
37345	37351
37352	37361
37362	37400
37401	37407
37408	37422
37423	37425
37426	37467
37468	37486
37487	37490
37491	37497
37499	37505
37506	37538
37539	37561
37562	37593
37594	37597
37598	37612
37613	37624
37625	37633
37634	37662
37663	37667
37668	37672
37673	37709
37710	37768
37769	37822
37823	37825
37826	37827
37828	37849
37850	37986
37987	38013
38014	38043
38044	38045
38046	38080
38081	38086
38087	38089
38090	38095
38096	38118
38119	38155
38156	38197
38198	38221
38222	38239
38240	38339
38340	38393
38394	38564
38565	38747
38748	38755
38756	38758
38759	38780
38781	38786
38787	38791
38792	38808
38809	38897
38898	38900
38901	38936
38937	38987
38988	39041
39042	39095
39096	39137
39138	39158
39159	39161
39162	39224
39225	39242
39243	39385
39386	39398
39399	39408
39409	39444
39445	39450
39451	39456
39457	39461
39462	39495
39496	39621
39622	39645
39646	39666
39667	39737
39738	39819
39820	39852
39853	39873
39874	39969
39970	39998
40000	40002
40003	40011
40012	40025
40026	40039
40040	40104
40105	40110
40111	40128
40129	40134
40135	40143
40144	40213
40214	40228
40229	40239
40240	40332
40333	40335
40336	40491
40492	40665
40666	40695
40696	40710
40711	40755
40756	40764
40765	40806
40807	40911
40912	40935
40936	40981
40982	40999
41000	41002
41003	41038
41039	41092
41093	41104
41105	41236
41237	41239
41240	41253
41254	41267
41268	41269
41270	41510
41512	41522
41523	41524
41525	41526
41527	41540
41541	41610
41611	41711
41712	41713
41714	41715
41716	41720
41721	41730
41731	41736
41737	41747
41748	41789
41790	41798
41799	41840
41841	41869
41870	41882
41883	41894
41895	41905
41906	41974
41975	41997
41998	42002
42004	42010
42011	42039
42040	42056
42057	42089
42090	42140
42141	42171
42172	42173
42174	42187
42188	42191
42192	42195
42196	42245
42246	42282
42283	42292
42293	42310
42311	42350
42351	42357
42359	42360
42362	42389
42390	42396
42397	42400
42401	42417
42418	42521
42523	42531
42532	42537
42538	42575
42576	42591
42593	42628
42629	42641
42643	42693
42694	42735
42736	42738
42739	42745
42746	42753
42755	42762
42763	42791
42792	42818
42819	42821
42822	42824
42825	42855
42858	42862
42863	42866
42867	42875
42876	42910
42911	42927
42928	42929
42930	42962
42963	42970
42971	42989
42990	43009
43010	43014
43015	43016
43017	43024
43025	43029
43030	43031
43032	43034
43035	43062
43063	43066
43067	43097
43100	43148
43149	43161
43162	43190
43191	43192
43193	43201
43203	43212
43213	43227
43228	43267
43268	43271
43272	43292
43293	43332
43333	43340
43341	43368
43369	43383
43384	43385
43386	43397
43398	43405
43406	43452
43453	43523
43524	43548
43550	43555
43556	43567
43568	43572
43573	43574
43575	43630
43632	43637
43639	43649
43650	43651
43652	43655
43657	43672
43673	43674
43675	43680
43681	43684
43685	43699
43701	43702
43703	43735
43737	43739
43740	43770
43771	43837
43838	43840
43841	43886
43887	43892
43893	43895
43896	43903
43904	43912
43913	43916
43918	43923
43924	43938
43939	43941
43942	43944
43945	43951
43952	43953
43954	43955
43956	43993
43994	44021
44022	44031
44032	44040
44042	44047
44048	44060
44061	44086
44087	44111
44112	44163
44165	44178
44180	44181
44182	44212
44213	44215
44216	44218
44219	44227
44228	44229
44230	44262
44263	44266
44267	44282
44284	44300
44301	44310
44311	44323
44324	44360
44361	44366
44367	44381
44383	44396
44397	44420
44421	44456
44457	44463
44464	44481
44482	44500
44501	44511
44512	44513
44514	44515
44516	44521
44522	44542
44544	44571
44572	44576
44577	44590
44591	44601
44602	44608
44609	44610
44612	44621
44622	44650
44651	44656
44657	44661
44662	44684
44685	44695
44696	44713
44714	44738
44739	44771
44772	44870
44871	44933
44934	44970
44971	45006
45007	45013
45014	45055
45056	45061
45062	45088
45089	45163
45164	45209
45210	45237
45238	45280
45281	45304
45305	45327
45329	45385
45386	45391
45392	45424
45425	45427
45428	45514
45515	45539
45540	45561
45562	45581
45582	45585
45586	45615
45616	45621
45622	45634
45635	45648
45649	45655
45656	45703
45704	45708
45711	45712
45713	45718
45719	45721
45722	45730
45731	45764
45765	45780
45781	45788
45789	45952
45953	45960
45961	46058
46059	46066
46067	46070
46071	46111
46112	46299
46300	46326
46327	46406
46407	46428
46429	46599
46600	46625
46626	46638
46639	46640
46641	46647
46648	46670
46671	46679
46680	46683
46684	46691
46692	46693
46694	46739
46740	46856
46857	46929
46930	46937
46938	47033
47034	47056
47057	47094
47095	47147
47148	47155
47156	47174
47175	47267
47268	47286
47287	47290
47291	47294
47295	47296
47297	47325
47326	47327
47328	47350
47351	47365
47366	47377
47378	47384
47385	47426
47427	47465
47466	47495
47496	47579
47580	47641
47642	47663
47664	47687
47688	47732
47733	47879
47880	47916
47917	47939
47940	47957
47958	47995
47996	48022
48023	48058
48059	48060
48061	48073
48074	48097
48098	48129
48130	48131
48132	48155
48156	48190
48191	48208
48209	48215
48216	48217
48218	48236
48237	48238
48239	48242
48243	48245
48246	48395
48396	48416
48417	48421
48422	48436
48437	48439
48440	48465
48466	48506
48507	48551
48552	48593
48594	48629
48630	48656
48657	48704
48705	48752
48753	48854
48855	48878
48879	49089
49090	49109
49110	49169
49170	49198
49199	49216
49217	49246
49247	49261
49262	49302
49303	49304
49305	49307
49309	49334
49335	49425
49426	49448
49449	49461
49462	49569
49570	49581
49582	49594
49595	49605
49606	49644
49645	49670
49671	49717
49718	49738
49739	49756
49757	49765
49766	49782
49784	49792
49793	49840
49841	49885
49886	49902
49903	49912
49913	49954
49955	49985
49986	50042
50043	50090
50091	50138
50139	50150
50151	50161
50162	50185
50186	50200
50201	50242
50243	50265
50266	50268
50269	50270
50271	50272
50274	50284
50286	50287
50288	50289
50290	50322
50323	50339
50340	50374
50375	50401
50402	50403
50404	50451
50452	50465
50466	50486
50487	50491
50492	50493
50494	50497
50498	50519
50520	50543
50544	50561
50562	50579
50580	50583
50584	50586
50587	50638
50639	50647
50648	50690
50691	50729
50730	50735
50736	50807
50808	50859
50860	50867
50868	50875
50876	50921
50922	50934
50935	50976
50977	50985
50986	50996
50997	51072
51073	51081
51082	51126
51127	51159
51160	51183
51184	51208
51209	51210
51211	51231
51232	51237
51238	51261
51262	51264
51265	51340
51341	51360
51361	51465
51466	51497
51498	51499
51500	51551
51552	51566
51567	51633
51634	51658
51659	51669
51670	51698
51699	51798
51799	51815
51816	51848
51849	51902
51903	51911
51912	51940
51941	51955
51956	51979
51980	52022
52023	52044
52045	52051
52052	52141
52142	52151
52152	52201
52202	52261
52262	52283
52284	52285
52286	52287
52288	52316
52317	52344
52345	52371
52372	52377
52378	52395
52396	52449
52450	52467
